bseTest, 000120, 149, 318, SHVR, 5706, 20, 285.300000, ZIC, 5496, 20, 274.800000, 
bseTest, 000121, 183, 306, SHVR, 5785, 20, 289.250000, ZIC, 5568, 20, 278.400000, 
bseTest, 000121, 190, 259, SHVR, 5879, 20, 293.950000, ZIC, 5698, 20, 284.900000, 
bseTest, 000122, 242, 253, SHVR, 5955, 20, 297.750000, ZIC, 5847, 20, 292.350000, 
bseTest, 000122, 244, 253, SHVR, 6055, 20, 302.750000, ZIC, 5895, 20, 294.750000, 
bseTest, 000122, 243, 253, SHVR, 6174, 20, 308.700000, ZIC, 6047, 20, 302.350000, 
bseTest, 000123, 246, 249, SHVR, 6298, 20, 314.900000, ZIC, 6047, 20, 302.350000, 
bseTest, 000123, 247, 251, SHVR, 6524, 20, 326.200000, ZIC, 6047, 20, 302.350000, 
bseTest, 000124, 248, 251, SHVR, 6813, 20, 340.650000, ZIC, 6047, 20, 302.350000, 
bseTest, 000124, 250, 253, SHVR, 6927, 20, 346.350000, ZIC, 6047, 20, 302.350000, 
bseTest, 000124, 252, 318, SHVR, 7098, 20, 354.900000, ZIC, 6047, 20, 302.350000, 
bseTest, 000128, 306, 314, SHVR, 7217, 20, 360.850000, ZIC, 6105, 20, 305.250000, 
bseTest, 000129, 307, 381, SHVR, 7402, 20, 370.100000, ZIC, 6130, 20, 306.500000, 
bseTest, 000130, 308, 317, SHVR, 7507, 20, 375.350000, ZIC, 6142, 20, 307.100000, 
bseTest, 000132, 113, 361, SHVR, 7661, 20, 383.050000, ZIC, 6191, 20, 309.550000, 
bseTest, 000134, 147, 353, SHVR, 7661, 20, 383.050000, ZIC, 6358, 20, 317.900000, 
bseTest, 000150, 146, 499, SHVR, 7877, 20, 393.850000, ZIC, 6413, 20, 320.650000, 
bseTest, 000150, 175, 260, SHVR, 8008, 20, 400.400000, ZIC, 6530, 20, 326.500000, 
bseTest, 000151, 251, 253, SHVR, 8247, 20, 412.350000, ZIC, 6530, 20, 326.500000, 
